"lsoa11cd","CAUTH18NM","lsoa11nm","st_areasha","st_lengths","IMD_Rank","IMD_Decile","IMDScore","IMDRank0","IMDDec0","IncScore","IncRank","IncDec","EmpScore","EmpRank","EmpDec","EduScore","EduRank","EduDec","HDDScore","HDDRank","HDDDec","CriScore","CriRank","CriDec","BHSScore","BHSRank","BHSDec","EnvScore","EnvRank","EnvDec","IDCScore","IDCRank","IDCDec","IDOScore","IDORank","IDODec","CYPScore","CYPRank","CYPDec","ASScore","ASRank","ASDec","GBScore","GBRank","GBDec","WBScore","WBRank","WBDec","IndScore","IndRank","IndDec","OutScore","OutRank","OutDec","TotPop","DepChi","Pop16_59","Pop60.","WorkPop"
"E01007240","Liverpool City Region","Wirral 020C",390370.0858505,4130.17986639148,8024,3,29.995,8024,3,0.153,10250,4,0.17,4965,2,5.025,27264,9,1.382,1958,1,0.021,16361,5,20.415,16160,5,31.902,7772,3,0.085,21506,7,0.172,12137,4,-1.314,31245,10,0.246,22151,7,0.331,10312,4,-0.344,17037,6,0.791,5784,2,0.051,14448,5,1712,210,1035,467,1069.75
"E01007241","Liverpool City Region","Wirral 020D",664253.1198505,5325.54663377303,21213,7,12.846,21213,7,0.083,19057,6,0.068,19449,6,4.928,27386,9,0.569,8295,3,-0.375,22099,7,15.348,22546,7,14.433,19729,7,0.048,27698,9,0.128,16406,5,-0.912,28662,9,0.227,24365,8,0.387,9467,3,-2.852,29023,9,-0.171,19169,6,0.07,14169,5,1402,130,635,637,662.5
"E01007242","Liverpool City Region","Wirral 020E",470665.5104575,4657.31544406134,20569,7,13.438,20569,7,0.076,20219,7,0.074,17651,6,2.117,30766,10,0.71,6778,3,0.034,16160,5,6.116,31471,10,16.682,17834,6,0.092,20559,7,0.091,21399,7,-1.471,31868,10,0.189,28087,9,-0.226,19693,6,-4.324,31897,10,-0.074,17638,6,0.183,12380,4,1641,195,810,636,855.75
"E01007243","Liverpool City Region","Wirral 022D",382171.5496375,3714.26814283355,14478,5,19.842,14478,5,0.106,15537,5,0.101,12366,4,4.19,28300,9,0.67,7176,3,0.492,9170,3,7.104,30909,10,33.822,6782,3,0.106,18758,6,0.139,15208,5,-0.859,28184,9,0.207,26449,9,-0.38,22198,7,-2.031,25953,8,0.796,5728,2,0.253,11364,4,1590,206,833,551,842.5
"E01007244","Liverpool City Region","Wirral 022E",192865.5926725,2196.48636410129,5119,2,37.297,5119,2,0.22,5527,2,0.185,3969,2,25.896,10369,4,1.252,2587,1,0.265,12478,4,6.203,31431,10,44.543,3009,1,0.244,7267,3,0.26,6437,2,0.614,7476,3,0.315,14305,5,-0.621,25827,8,-1.648,24159,8,1.149,2772,1,0.33,10346,4,2186,575,1350,261,1354.75
"E01007245","Liverpool City Region","Wirral 024B",399892.9011985,3157.5449160859,21625,7,12.489,21625,7,0.073,20947,7,0.075,17553,6,11.264,20652,7,0.106,14411,5,-0.441,22997,8,11.659,26950,9,23.023,13113,4,0.075,23120,8,0.09,21667,7,-0.176,19015,6,0.257,20953,7,0.21,12124,4,-4.062,31571,10,0.378,10835,4,0.081,13982,5,1448,227,752,469,771.25
"E01007246","Liverpool City Region","Wirral 024C",249406.6674675,3252.20242392606,18827,6,15.095,18827,6,0.07,21599,7,0.094,13543,5,12.211,19755,7,0.571,8280,3,-0.472,23391,8,5.035,32026,10,23.598,12708,4,0.072,23578,8,0.075,24227,8,-0.382,22191,7,0.295,16498,6,-0.343,21619,7,-4.411,31982,10,0.463,9691,3,-0.051,16136,5,1530,278,823,429,831
"E01007247","Liverpool City Region","Wirral 024D",416693.3669005,3212.60033566116,19690,6,14.249,19690,6,0.064,22768,7,0.077,17052,6,8.549,23357,8,0.664,7244,3,-0.396,22401,7,13.043,25347,8,24.601,12023,4,0.059,25760,8,0.079,23542,8,-0.51,24057,8,0.256,21070,7,0.314,10572,4,-4.378,31946,10,0.452,9842,3,0.099,13680,5,1784,373,965,446,975.75
"E01007248","Liverpool City Region","Wirral 030A",336572.3103975,3920.05529302246,18224,6,15.714,18224,6,0.069,21639,7,0.092,13927,5,5.266,27005,9,0.363,10821,4,-0.195,19545,6,10.685,27968,9,37.727,5093,2,0.034,30136,10,0.084,22622,7,-0.757,27160,9,0.221,24957,8,0.092,14059,5,-3.112,29749,10,0.956,4203,2,0.203,12090,4,1621,310,858,453,859.5
"E01007249","Liverpool City Region","Wirral 025A",252839.47968,3232.88898968551,4048,2,40.721,4048,2,0.289,2558,1,0.19,3662,2,37.588,6033,2,1.35,2095,1,0.309,11809,4,7.605,30604,10,23.847,12529,4,0.366,2190,1,0.36,2799,1,0.469,9209,3,0.452,3943,2,-0.749,27414,9,-0.893,20096,7,0.378,10834,4,0.173,12517,4,1397,308,802,287,808.5
"E01007250","Liverpool City Region","Wirral 030B",266328.971579,3393.60099342937,23906,8,10.476,23906,8,0.063,22982,7,0.065,20097,7,4.743,27612,9,0.363,10811,4,-0.501,23813,8,3.393,32519,10,19.56,15639,5,0.038,29392,9,0.099,20247,7,-0.822,27832,9,0.217,25507,8,-0.563,24977,8,-4.448,32016,10,0.167,13863,5,0.101,13634,5,1291,220,666,405,672.5
"E01007251","Liverpool City Region","Wirral 025B",659227.258962,5397.23786946466,16734,6,17.29,16734,6,0.097,16736,6,0.108,11256,4,14.523,17745,6,0.634,7563,3,-0.958,28755,9,4.269,32295,10,22.179,13733,5,0.101,19349,6,0.107,19052,6,0.004,16037,5,0.277,18588,6,-0.788,27835,9,-2.178,26596,9,0.514,8999,3,-0.433,22535,7,1060,137,570,353,595.5
"E01007252","Liverpool City Region","Wirral 024E",789664.2055225,5039.89225863615,14169,5,20.204,14169,5,0.101,16107,5,0.126,8966,3,9.568,22302,7,0.873,5273,2,-0.73,26577,9,18.495,18497,6,21.201,14402,5,0.113,17786,6,0.11,18589,6,-0.941,28883,9,0.3,16008,5,0.583,7021,3,-2.949,29327,9,0.392,10645,4,-0.191,18482,6,1321,218,751,352,765.75
"E01007253","Liverpool City Region","Wirral 030C",518431.9891125,5394.42701356503,548,1,64.651,548,1,0.446,151,1,0.438,15,1,23.802,11437,4,2.775,26,1,0.159,14188,5,3.636,32467,10,32.347,7550,3,0.402,1428,1,0.439,1241,1,0.246,12209,4,0.351,10628,4,-1.294,31456,10,-1.8,24882,8,0.799,5692,2,0.078,14034,5,715,141,360,214,369
"E01007254","Liverpool City Region","Wirral 030D",853986.685459,7454.94239601127,32244,10,2.982,32244,10,0.025,31564,10,0.02,32279,10,3.979,28567,9,-0.522,23719,8,-1.517,31835,10,10.146,28464,9,12.596,21421,7,0.023,31614,10,0.029,32092,10,-0.943,28897,9,0.209,26283,9,0.078,14305,5,-3.512,30667,10,-0.142,18702,6,-0.223,19037,6,2621,461,1391,769,1417.75
"E01007255","Liverpool City Region","Wirral 034B",4270818.1315615,13170.4046547759,15387,5,18.837,15387,5,0.095,17037,6,0.109,11180,4,6.254,25895,8,0.565,8340,3,0.572,8103,3,11.208,27408,9,22.736,13311,5,0.041,28921,9,0.132,15926,5,-0.56,24739,8,0.22,25109,8,0.113,13722,5,-2.872,29093,9,0.377,10854,4,0.049,14483,5,1520,228,826,466,840
"E01007256","Liverpool City Region","Wirral 034C",983445.650254,5890.42422348676,23028,8,11.268,23028,8,0.072,21063,7,0.091,14039,5,5.887,26283,9,0.271,12049,4,-1,29094,9,5.614,31756,10,9.833,24218,8,0.067,24341,8,0.087,22147,7,-0.611,25391,8,0.219,25270,8,-0.288,20696,7,-4.194,31738,10,-0.242,20271,7,-0.495,23415,8,1556,194,635,727,655
"E01007257","Liverpool City Region","Wirral 025C",217876.8323075,3518.73762607057,1336,1,56.151,1336,1,0.351,1005,1,0.269,882,1,59.141,1831,1,1.883,494,1,0.133,14596,5,11.223,27391,9,19.804,15444,5,0.412,1241,1,0.413,1620,1,1.529,947,1,0.445,4270,2,-0.48,23760,8,-0.303,16819,6,0.213,13104,4,0.033,14764,5,1398,317,769,312,779.25
"E01007258","Liverpool City Region","Wirral 028A",1443819.8910205,6841.46052927396,27774,9,7.422,27774,9,0.056,24677,8,0.048,25260,8,5.698,26501,9,0.184,13281,5,-1.063,29568,10,11.237,27375,9,9.496,24590,8,0.053,26776,9,0.069,25478,8,-0.57,24851,8,0.209,26255,8,0.202,12234,4,-5.107,32479,10,-0.188,19450,6,-0.731,26585,9,1421,229,721,471,732.75
"E01007259","Liverpool City Region","Wirral 023A",295559.1818295,3358.18525162442,28748,9,6.625,28748,9,0.047,26976,9,0.054,23298,8,3.236,29462,9,0.062,15046,5,-1.54,31893,10,2.474,32685,10,14.584,19573,6,0.062,25332,8,0.061,26916,9,-0.92,28719,9,0.187,28239,9,-0.689,26694,9,-5.125,32490,10,0.105,14821,5,-0.481,23211,8,1198,180,636,382,635.5
"E01007260","Liverpool City Region","Wirral 028B",375396.2134285,3717.94257210742,24696,8,9.85,24696,8,0.055,24980,8,0.075,17587,6,2.094,30793,10,0.225,12712,4,-1.317,31057,10,17.202,20175,7,14.265,19896,7,0.04,28997,9,0.076,24120,8,-1.23,30847,10,0.176,29077,9,0.58,7056,3,-5.768,32711,10,0.135,14360,5,-0.668,25773,8,1545,280,773,492,796
"E01007261","Liverpool City Region","Wirral 023B",2363990.5046885,9742.54296537406,29550,9,5.922,29550,9,0.032,30427,10,0.049,24916,8,2.196,30671,10,-0.042,16662,6,-0.436,22917,7,14.54,23616,8,6.998,27273,9,0.038,29416,9,0.028,32174,10,-1.131,30306,10,0.173,29333,9,0.419,9039,3,-5.333,32596,10,-0.505,23971,8,-0.565,24408,8,1326,168,541,617,579.5
"E01007262","Liverpool City Region","Wirral 028C",871442.1033795,5059.45698779858,30547,10,4.956,30547,10,0.03,30858,10,0.037,28721,9,0.595,32447,10,-0.238,19685,6,-1.452,31616,10,19.435,17344,6,12.933,21107,7,0.01,32633,10,0.037,31106,10,-1.789,32544,10,0.128,31457,10,0.712,5729,2,-5.941,32744,10,0.07,15353,5,-0.761,26947,9,1493,235,725,533,740.75
"E01007263","Liverpool City Region","Wirral 026D",1165498.1448905,5373.35307288096,4764,2,38.409,4764,2,0.263,3472,2,0.219,2326,1,28.156,9334,3,1.251,2591,1,-0.549,24449,8,18.778,18137,6,16.843,17718,6,0.282,5205,2,0.298,4786,2,0.592,7728,3,0.344,11302,4,0.518,7764,3,-2.036,25971,8,0.286,12059,4,-0.672,25824,8,1400,241,744,415,750
"E01007264","Liverpool City Region","Wirral 023C",696805.826487,4275.65173974625,26292,9,8.607,26292,9,0.06,23793,8,0.066,19730,7,2.672,30137,10,0.3,11639,4,-1,29099,9,12.495,26013,8,4.613,29717,10,0.108,18527,6,0.059,27365,9,-0.969,29144,9,0.174,29246,9,0.285,10953,4,-4.935,32389,10,-0.953,28680,9,-0.494,23391,8,1383,165,685,533,708.25
"E01007265","Liverpool City Region","Wirral 017C",216578.888223,2190.66571526891,18319,6,15.631,18319,6,0.078,19975,7,0.1,12550,4,11.379,20541,7,0.387,10518,4,-0.987,28975,9,15.257,22677,7,26.386,10932,4,0.04,29061,9,0.128,16425,6,-0.343,21622,7,0.28,18237,6,0.427,8935,3,-3.661,30944,10,0.644,7403,3,-0.208,18795,6,1368,283,791,294,781.25
"E01007266","Liverpool City Region","Wirral 023D",536208.5069265,4173.32610778436,27935,9,7.301,27935,9,0.047,26958,9,0.062,21081,7,3.195,29507,9,0.138,13913,5,-0.902,28257,9,8.052,30286,10,9.439,24637,8,0.009,32677,10,0.082,22959,7,-0.79,27523,9,0.169,29572,10,-0.027,16132,5,-6.112,32764,10,-0.39,22409,7,-0.291,20191,7,1496,268,752,476,768.5
"E01007267","Liverpool City Region","Wirral 023E",306426.959895,3206.54841368871,21271,7,12.793,21271,7,0.09,17837,6,0.077,16995,6,6.317,25819,8,0.377,10630,4,-0.775,27052,9,6.072,31499,10,20.806,14689,5,0.086,21449,7,0.114,18104,6,-0.514,24100,8,0.215,25631,8,-0.223,19636,6,-4.545,32115,10,0.451,9861,4,-0.439,22632,7,1473,244,783,446,800.25
"E01007268","Liverpool City Region","Wirral 023F",1096595.1347025,5998.08549491655,23787,8,10.587,23787,8,0.09,17950,6,0.067,19572,6,5.444,26786,9,0.357,10898,4,-1.318,31062,10,8.038,30295,10,9.633,24441,8,0.059,25829,8,0.125,16769,6,-0.627,25612,8,0.211,26053,8,-0.081,17080,6,-3.701,31004,10,-0.189,19457,6,-0.694,26090,8,1317,172,596,549,623
"E01007269","Liverpool City Region","Wirral 010C",1048813.939381,7390.74530811677,1896,1,51.822,1896,1,0.33,1427,1,0.234,1779,1,44.528,4275,2,1.601,1126,1,0.419,10185,4,16.392,21176,7,38.088,4953,2,0.438,835,1,0.4,1868,1,1.082,3157,1,0.413,5997,2,0.008,15526,5,-0.199,16253,5,0.965,4133,2,0.217,11883,4,1742,371,1101,270,1091.25
"E01007270","Liverpool City Region","Wirral 010D",355335.3046085,2859.02634426446,1111,1,58.012,1111,1,0.355,950,1,0.295,504,1,41.233,5071,2,1.773,712,1,0.329,11499,4,7.814,30466,10,43.073,3388,2,0.424,1039,1,0.304,4512,2,0.891,4628,2,0.419,5640,2,-0.854,28531,9,-0.696,18949,6,1.157,2725,1,0.141,13015,4,1754,400,1073,281,1082.25
"E01007271","Liverpool City Region","Wirral 010E",139165.750379,3137.94424745311,2379,1,48.676,2379,1,0.274,3059,1,0.226,2036,1,36.227,6371,2,1.737,789,1,0.658,6994,3,7.128,30893,10,45.521,2784,1,0.366,2204,1,0.258,6519,2,0.752,5929,2,0.397,7031,3,-0.715,27019,9,-1.1,21273,7,1.116,3004,1,0.557,7817,3,1715,407,991,317,990.5
"E01007272","Liverpool City Region","Wirral 008A",126120.4634795,2429.56227027746,948,1,59.544,948,1,0.342,1173,1,0.258,1108,1,47.172,3729,2,1.874,514,1,1.228,2097,1,8.061,30279,10,43.755,3218,1,0.428,984,1,0.277,5601,2,1.175,2544,1,0.417,5730,2,-1.195,31009,10,-0.346,17043,6,1.001,3855,2,0.728,6238,2,1508,361,878,269,864.75
"E01007273","Liverpool City Region","Wirral 008B",198995.2062345,3094.96364239075,95,1,75.265,95,1,0.458,117,1,0.354,124,1,68.812,862,1,2.317,130,1,1.323,1651,1,10.7,27956,9,37.174,5317,2,0.543,144,1,0.348,3074,1,1.595,754,1,0.505,1928,1,-0.807,28055,9,0.06,14900,5,0.845,5200,2,0.473,8682,3,1293,306,745,242,749
"E01007274","Liverpool City Region","Wirral 008C",527155.5902065,6153.79572540604,73,1,76.106,73,1,0.493,48,1,0.389,44,1,72.816,611,1,2.917,17,1,1.147,2540,1,16.156,21471,7,23.043,13095,4,0.547,133,1,0.543,394,1,1.394,1402,1,0.558,646,1,-0.057,16677,6,-0.049,15453,5,0.186,13539,5,0.449,8919,3,1401,328,822,251,814.25
"E01007275","Liverpool City Region","Wirral 005E",256757.286363,3589.33816290406,1621,1,53.856,1621,1,0.3,2185,1,0.239,1643,1,35.864,6484,2,1.474,1585,1,1.349,1543,1,3.843,32422,10,56.2,1044,1,0.368,2145,1,0.281,5461,2,0.908,4480,2,0.363,9543,3,-1.397,31844,10,-1.643,24131,8,1.374,1568,1,0.803,5622,2,1583,383,927,273,918.25
"E01007276","Liverpool City Region","Wirral 007E",270267.71448,3269.75519744903,5837,2,35.165,5837,2,0.164,9268,3,0.151,6483,2,25.876,10381,4,1.052,3856,2,0.88,4587,2,3.757,32438,10,56.553,1006,1,0.242,7366,3,0.092,21218,7,0.524,8550,3,0.332,12565,4,-0.592,25426,8,-3.405,30459,10,1.439,1313,1,0.626,7165,3,1567,418,835,314,830
"E01007277","Liverpool City Region","Wirral 008D",193485.594329,3251.3846579356,1067,1,58.458,1067,1,0.336,1289,1,0.258,1114,1,44.935,4180,2,1.938,425,1,0.701,6496,2,8.742,29733,10,52.996,1443,1,0.425,1024,1,0.346,3148,1,0.979,3916,2,0.436,4690,2,-1.134,30699,10,-0.19,16202,5,1.395,1477,1,0.389,9659,3,1488,340,878,270,871.75
"E01007278","Liverpool City Region","Wirral 008E",148214.6211445,3218.86859424284,273,1,70.127,273,1,0.367,763,1,0.291,555,1,61.317,1594,1,2.287,142,1,1.33,1624,1,8.694,29777,10,59.628,718,1,0.44,817,1,0.364,2695,1,1.429,1259,1,0.481,2741,1,-1.489,32089,10,-0.07,15558,5,1.434,1333,1,0.945,4541,2,1503,347,908,248,891.5
"E01007279","Liverpool City Region","Wirral 034D",333372.8668735,2861.67705091909,25684,8,9.076,25684,8,0.078,19960,7,0.059,21729,7,5.916,26254,8,0.016,15752,5,-1.23,30625,10,5.915,31587,10,16.681,17836,6,0.078,22565,7,0.133,15843,5,-0.765,27245,9,0.234,23488,8,-0.252,20117,7,-4.234,31790,10,0.212,13138,5,-0.416,22290,7,1714,344,914,456,912.25
"E01007280","Liverpool City Region","Wirral 033A",1655461.9255085,6447.23409033075,26268,8,8.62,26268,8,0.055,25055,8,0.069,19113,6,5.142,27137,9,0.05,15231,5,-1.343,31191,10,11.734,26849,9,13.956,20154,7,0.045,28216,9,0.07,25190,8,-0.588,25079,8,0.198,27327,9,0.201,12241,4,-3.74,31071,10,0.128,14473,5,-0.72,26441,9,1701,272,898,531,901.75
"E01007281","Liverpool City Region","Wirral 028D",715912.268379,4890.25953403837,29713,10,5.77,29713,10,0.038,29165,9,0.041,27608,9,0.392,32616,10,0.014,15775,5,-0.766,26963,9,18.114,18975,6,7.695,26502,9,0.02,31929,10,0.059,27448,9,-1.983,32718,10,0.113,31853,10,0.581,7042,3,-3.298,30242,10,-0.367,22106,7,-0.699,26158,8,1384,238,592,554,597
"E01007282","Liverpool City Region","Wirral 026E",358240.4486325,3655.4959851605,22511,7,11.708,22511,7,0.078,19838,7,0.078,16804,6,1.836,31066,10,0.209,12936,4,-0.372,22055,7,7.525,30663,10,21.426,14246,5,0.045,28309,9,0.099,20237,7,-1.044,29714,10,0.145,30882,10,-0.157,18493,6,-3.197,29984,10,0.533,8757,3,-0.706,26259,8,1419,253,741,425,740.5
"E01007283","Liverpool City Region","Wirral 028E",2922892.4525345,9637.31463526068,24574,8,9.967,24574,8,0.014,32641,10,0.031,30356,10,1.129,31867,10,0.125,14113,5,-0.208,19744,7,39.378,2381,1,8.402,25750,8,0.012,32521,10,0.011,32821,10,-1.437,31753,10,0.148,30756,10,1.841,658,1,-5.908,32740,10,-0.286,20925,7,-0.73,26575,9,1227,184,515,528,531.5
"E01007284","Liverpool City Region","Wirral 033B",4885342.1811845,12893.6311759409,27497,9,7.639,27497,9,0.032,30327,10,0.056,22880,7,2.215,30639,10,-0.187,18937,6,-0.747,26760,9,21.415,14994,5,18.139,16703,6,0.009,32671,10,0.046,29728,10,-1.417,31679,10,0.19,28013,9,0.81,4797,2,-5.091,32476,10,0.395,10608,4,-0.847,27953,9,1671,263,790,618,832.75
"E01007285","Liverpool City Region","Wirral 033C",1161184.9388475,6911.76166691672,23125,8,11.179,23125,8,0.077,20065,7,0.069,19168,6,7.626,24345,8,0.278,11933,4,-1.205,30501,10,12.779,25661,8,16.49,17991,6,0.152,13881,5,0.061,27030,9,-0.26,20356,7,0.201,27016,9,0.297,10790,4,-4.483,32053,10,0.27,12285,4,-0.694,26095,8,1480,221,709,550,703.75
"E01007286","Liverpool City Region","Wirral 034E",575828.0733165,3776.24100471604,19237,6,14.695,19237,6,0.102,15998,5,0.088,14739,5,8.523,23380,8,0.387,10520,4,-0.835,27641,9,16.362,21212,7,15.86,18539,6,0.075,23030,8,0.179,11559,4,-0.478,23611,8,0.251,21520,7,0.48,8244,3,-3.345,30341,10,0.175,13737,5,-0.449,22764,7,1466,265,753,448,774.5
"E01007287","Liverpool City Region","Wirral 033D",560640.020671,3886.24198092327,16951,6,17.038,16951,6,0.111,14777,5,0.113,10670,4,11.134,20769,7,0.411,10175,4,-0.816,27471,9,14.319,23860,8,16.91,17666,6,0.16,13171,5,0.112,18350,6,-0.284,20729,7,0.27,19443,6,0.36,9866,4,-3.439,30533,10,0.262,12409,4,-0.551,24198,8,1851,235,876,740,884.5
"E01007288","Liverpool City Region","Wirral 037E",587670.2956895,4425.3932725283,13298,5,21.322,13298,5,0.153,10218,4,0.12,9676,3,14.453,17788,6,0.898,5069,2,-0.507,23895,8,12.069,26485,9,10.2,23850,8,0.092,20575,7,0.228,8177,3,-0.182,19112,6,0.303,15694,5,0.109,13789,5,-2.241,26834,9,-0.187,19415,6,-0.558,24303,8,1571,239,717,615,722
"E01007289","Liverpool City Region","Wirral 031E",241308.7895025,3397.23008400986,199,1,71.878,199,1,0.479,69,1,0.366,94,1,69.102,846,1,2.382,106,1,0.82,5209,2,13.764,24499,8,16.71,17814,6,0.613,37,1,0.406,1756,1,1.411,1340,1,0.534,1108,1,-0.464,23492,8,0.329,13555,5,-0.112,18232,6,0.242,11534,4,1595,444,934,217,931.5
"E01007290","Liverpool City Region","Wirral 027B",570113.4441415,6682.0373123896,715,1,62.373,715,1,0.384,554,1,0.295,503,1,51.977,2889,1,2.325,124,1,0.737,6094,2,12.093,26464,9,22.224,13706,5,0.493,363,1,0.39,2087,1,1.248,2107,1,0.444,4325,2,-0.389,22358,7,-0.255,16546,6,0.253,12539,4,0.235,11639,4,1929,433,1106,390,1104.75
"E01007291","Liverpool City Region","Wirral 021D",913525.561219,4854.01789184615,456,1,66.09,456,1,0.388,506,1,0.297,489,1,57.202,2074,1,2.28,146,1,0.62,7448,3,13.211,25157,8,43.907,3176,1,0.489,389,1,0.399,1890,1,1.635,651,1,0.402,6657,3,-0.541,24668,8,0.329,13556,5,1.08,3265,1,0.505,8362,3,1774,355,1143,276,1128.25
"E01007292","Liverpool City Region","Wirral 021E",294488.429341,3289.20345237463,444,1,66.241,444,1,0.39,490,1,0.293,529,1,52.462,2812,1,2.308,133,1,1.531,965,1,11.76,26820,9,25.505,11474,4,0.477,455,1,0.433,1309,1,1.333,1676,1,0.429,5062,2,-0.607,25612,8,0.066,14862,5,0.413,10346,4,0.284,10964,4,1499,372,915,212,909.75
"E01007293","Liverpool City Region","Wirral 027C",549242.8621455,5175.91486793567,124,1,74.283,124,1,0.52,18,1,0.43,16,1,58.23,1945,1,3.083,9,1,1.415,1300,1,10.739,27912,9,17.444,17254,6,0.591,56,1,0.541,400,1,0.832,5161,2,0.548,823,1,-1.077,30343,10,0.299,13712,5,-0.312,21339,7,0.584,7560,3,1453,335,840,278,831.75
"E01007294","Liverpool City Region","Wirral 021F",137185.670499,1954.32380041812,4028,2,40.811,4028,2,0.234,4784,2,0.178,4400,2,43.843,4438,2,1.404,1864,1,0.554,8343,3,4.412,32249,10,39.214,4541,2,0.272,5759,2,0.25,6917,3,1.217,2278,1,0.375,8606,3,-1.058,30207,10,-1.655,24195,8,0.979,4020,2,0.3,10749,4,1497,398,872,227,866.25
"E01007295","Liverpool City Region","Wirral 027D",279556.811882,4326.43845293803,927,1,59.878,927,1,0.347,1064,1,0.284,639,1,49.344,3368,2,2.03,319,1,1.183,2333,1,8.612,29862,10,23.501,12782,4,0.395,1546,1,0.333,3489,2,0.996,3803,2,0.47,3153,1,-1.089,30426,10,-0.254,16540,6,0.287,12045,4,0.31,10612,4,1270,318,795,157,787
"E01007296","Liverpool City Region","Wirral 027E",187731.3819035,2500.69882326284,1008,1,59.028,1008,1,0.341,1181,1,0.251,1272,1,43.723,4477,2,1.835,584,1,1.152,2512,1,6.737,31129,10,51.287,1698,1,0.443,777,1,0.319,3958,2,1.074,3198,1,0.407,6385,2,-1.902,32700,10,-0.557,18174,6,1.394,1479,1,0.2,12152,4,1676,396,1000,280,980.25
"E01007297","Liverpool City Region","Wirral 018A",385745.3338175,3408.69404019678,8462,3,29.071,8462,3,0.176,8343,3,0.163,5531,2,23.118,11831,4,1.126,3343,2,-0.397,22405,7,14.915,23145,8,22.542,13451,5,0.174,12023,4,0.21,9307,3,0.44,9543,3,0.314,14443,5,0.126,13497,5,-1.107,21303,7,0.39,10671,4,-0.005,15373,5,1481,308,687,486,695.75
"E01007298","Liverpool City Region","Wirral 018B",582984.1048395,3486.54948744868,24579,8,9.96,24579,8,0.044,27657,9,0.055,23085,8,3.552,29066,9,0.524,8823,3,-0.146,18820,6,9.098,29427,9,19.314,15802,5,0.023,31643,10,0.078,23743,8,-0.868,28269,9,0.191,27898,9,0.035,15069,5,-4.387,31957,10,0.165,13899,5,0.079,14020,5,1571,248,729,594,742.75
"E01007299","Liverpool City Region","Wirral 017D",303721.935912,3787.96545176037,17905,6,16.042,17905,6,0.096,16906,6,0.073,18055,6,8.231,23705,8,0.832,5615,2,-0.785,27155,9,22.542,13708,5,14.713,19463,6,0.066,24583,8,0.196,10275,4,-0.647,25876,8,0.264,20145,7,0.867,4359,2,-4.569,32134,10,0.131,14428,5,-0.542,24060,8,1321,214,749,358,767.75
"E01007300","Liverpool City Region","Wirral 019D",482323.3800805,3806.56365137913,4075,2,40.63,4075,2,0.24,4490,2,0.198,3217,1,38.413,5797,2,1.655,966,1,0.257,12616,4,10.064,28537,9,23.207,12982,4,0.246,7145,3,0.325,3768,2,0.714,6339,2,0.423,5366,2,-0.282,20610,7,-1.145,21505,7,0.504,9139,3,-0.225,19072,6,2205,542,1280,383,1243.75
"E01007301","Liverpool City Region","Wirral 018C",411665.8687955,4177.6158617615,20032,7,13.911,20032,7,0.087,18286,6,0.092,13915,5,11.456,20463,7,0.351,10963,4,-0.441,23003,8,10.346,28278,9,10.902,23113,8,0.078,22626,7,0.107,19072,6,-0.138,18386,6,0.253,21302,7,0.11,13778,5,-3.86,31266,10,-0.349,21845,7,-0.128,17483,6,1637,269,865,503,877.25
"E01007302","Liverpool City Region","Wirral 018D",779735.4014145,5197.82676994063,8290,3,29.417,8290,3,0.181,7928,3,0.161,5665,2,19.108,14317,5,1.087,3629,2,0.064,15676,5,10.295,28333,9,28.564,9629,3,0.171,12209,4,0.208,9401,3,0.13,13998,5,0.317,14139,5,-0.087,17176,6,-1.875,25262,8,0.801,5670,2,-0.496,23433,8,1473,254,811,408,826.25
"E01007303","Liverpool City Region","Wirral 025D",367794.7372765,3829.35447807178,421,1,66.713,421,1,0.429,209,1,0.341,172,1,54.884,2422,1,2.265,153,1,0.506,8992,3,9.277,29275,9,26.858,10648,4,0.557,113,1,0.432,1322,1,1.146,2712,1,0.486,2552,1,-1.316,31536,10,0.032,15030,5,0.506,9105,3,0.226,11770,4,1381,286,746,349,763.75
"E01007304","Liverpool City Region","Wirral 025E",506370.8158705,3105.56840266046,1807,1,52.468,1807,1,0.316,1768,1,0.254,1195,1,46.981,3763,2,2.39,101,1,-0.327,21418,7,10.603,28046,9,26.066,11126,4,0.393,1586,1,0.347,3108,1,0.951,4124,2,0.458,3660,2,-0.539,24642,8,-0.361,17134,6,0.506,9119,3,0.138,13058,4,1585,373,848,364,819.5
"E01007305","Liverpool City Region","Wirral 018E",526714.5850275,3350.7677147968,19008,6,14.907,19008,6,0.082,19213,6,0.084,15360,5,10.347,21504,7,0.428,9968,4,-0.665,25812,8,19.518,17249,6,19.531,15655,5,0.084,21629,7,0.111,18454,6,-0.323,21307,7,0.263,20286,7,0.684,6007,2,-3.744,31083,10,0.238,12763,4,-0.051,16141,5,1590,248,840,502,855.25
"E01007306","Liverpool City Region","Wirral 017E",353738.668778,3486.72123789492,21355,7,12.728,21355,7,0.087,18406,6,0.064,20381,7,10.332,21517,7,0.304,11575,4,-0.689,26098,8,19.168,17655,6,14.799,19396,6,0.15,14023,5,0.099,20142,7,-0.297,20918,7,0.259,20690,7,0.676,6099,2,-4.084,31598,10,0.135,14359,5,-0.538,24015,8,1582,230,910,442,948.5
